comment_id,video_id,text,text_clean,author_pseudo,like_count,reply_count,is_reply,parent_id,published_at,comment_year,comment_ym,years_since_performance,days_since_upload,years_since_upload,comment_age_days,lang,lang_conf,lang_reliable,n_chars,n_tokens,n_emoji,is_textless,probe_who_listening,probe_personal_memory,probe_mortality,probe_restorative,lang_grp,dict_personal_memory,dict_mortality,dict_restorative,dict_who_listening,zs_mortality,zs_collective,zs_personal_memory,zs_restorative,zs_anemoia,zs_reflective,flag_personal_memory,flag_mortality,flag_restorative,flag_reflective,flag_collective,flag_anemoia,n_constructs,sentiment
Ugy7kACFKChPnuG7Tgd4AaABAg,TdWEhMOrRpQ,Crazy I watched this live when I was younger 😢❤,Crazy I watched this live when I was younger 😢❤,c621be48d2936546,1,0,False,,2025-10-11 15:33:42+00:00,2025,2025-10-01,28,3641,9.96851471594798,332,en,0.6345916320601186,True,47,10,1,False,False,True,False,False,en,True,False,False,False,0.9980005025863647,0.9973113536834717,0.9991832971572876,0.8684088587760925,0.017226234078407288,0.6077795624732971,True,False,False,False,True,False,2,negative
Ugyu9gFLdBX_IWsWLQp4AaABAg,TdWEhMOrRpQ,Umas das obras mais apressadas da minha avó hoje escutando mim lembrei-me dela que faleceu mais deixou boas lembranças,Umas das obras mais apressadas da minha avó hoje escutando mim lembrei-me dela que faleceu mais deixou boas lembranças,858b35f54667ded3,0,0,False,,2025-10-11 02:25:36+00:00,2025,2025-10-01,28,3641,9.96851471594798,333,pt,0.9997049140206048,True,118,19,0,False,False,False,False,False,pt,True,True,False,False,0.9995617866516113,0.9720522165298462,0.9339598417282104,0.9234112501144409,0.033923957496881485,0.3350243866443634,False,True,False,False,False,False,1,negative
UgwXcFpkfWQAcEE6oAx4AaABAg,TdWEhMOrRpQ,Je pense c'est une des plus belles voix que je connais 👌,Je pense c'est une des plus belles voix que je connais 👌,a8024b4cbbe821b1,1,0,False,,2025-10-11 01:18:19+00:00,2025,2025-10-01,28,3641,9.96851471594798,333,fr,0.9029299447970744,True,56,12,1,False,False,False,False,False,fr,False,False,False,False,0.9668592810630798,0.7843190431594849,0.7565374374389648,0.4918219745159149,0.1406458020210266,0.03390795364975929,False,False,False,False,False,False,0,positive
Ugx-Z1CUFdOpUKAbG3x4AaABAg,TdWEhMOrRpQ,Quien viene aquí por el anuncio de TECATE🙈,Quien viene aquí por el anuncio de TECATE🙈,8691fefffecec5ec,1,0,False,,2025-10-10 02:29:44+00:00,2025,2025-10-01,28,3640,9.96577686516085,334,es,0.90461552634721,True,42,8,1,False,False,False,False,False,es,False,False,False,False,0.962027370929718,0.6446726322174072,0.4790162146091461,0.8127744793891907,0.204619899392128,0.5527811646461487,False,False,False,False,False,False,0,neutral
UgxsmlIrjqtOiZFwRFV4AaABAg,TdWEhMOrRpQ,Шедевр ❤у нас в Казахстане будут его концерты❤я к сожалению туда не попадаю😢,Шедевр ❤у нас в Казахстане будут его концерты❤я к сожалению туда не попадаю😢,330f46ca20576541,0,0,False,,2025-10-10 01:12:40+00:00,2025,2025-10-01,28,3640,9.96577686516085,334,ru,1.0,True,76,13,3,False,False,False,False,False,ru,False,False,False,False,0.9994816780090332,0.9549844861030579,0.6817267537117004,0.9080690741539001,0.31090354919433594,0.9920080304145813,False,True,False,True,False,False,2,neutral
UgxnzYPFCmwYLp07Ls94AaABAg,TdWEhMOrRpQ,""" Con te partirò..paesi che non ho mai,veduto e vissuto con te...adesso si li vivrò con te..partirò..su navi per mari che io lo so..non ho non esistono piu con te io li vivrò.."" 😢",""" Con te partirò..paesi che non ho mai,veduto e vissuto con te...adesso si li vivrò con te..partirò..su navi per mari che io lo so..non ho non esistono piu con te io li vivrò.."" 😢",4b8805a4ab050fd0,0,0,False,,2025-10-10 00:31:56+00:00,2025,2025-10-01,28,3640,9.96577686516085,334,it,0.9999999978605648,True,179,34,1,False,False,False,False,False,it,False,False,False,False,0.9980769753456116,0.8933791518211365,0.27551940083503723,0.7540104985237122,0.3123700022697449,0.9438930749893188,False,False,False,False,False,False,0,positive
UgyDdM5MOqAJG-ykKcd4AaABAg,TdWEhMOrRpQ,I’m just going to say it… this song is so much better without Sarah Brightman,I’m just going to say it… this song is so much better without Sarah Brightman,9bb1ce799003a736,0,0,False,,2025-10-09 22:40:13+00:00,2025,2025-10-01,28,3639,9.963039014373717,334,en,0.8888035236295707,True,77,15,0,False,False,False,False,False,en,False,False,False,False,0.9958820939064026,0.8778011798858643,0.6945099234580994,0.9673177599906921,0.3162636458873749,0.8548088669776917,False,False,False,False,False,False,0,positive
UgzHEot6hnaN2aTMCqR4AaABAg,TdWEhMOrRpQ,"2025??? Infinita 🤍🤍🤍Amo con mi Alma la interpretación, 

Maravilloso, simple Maravilloso","2025??? Infinita 🤍🤍🤍Amo con mi Alma la interpretación, Maravilloso, simple Maravilloso",2d3460be0b76a45e,0,0,False,,2025-10-08 19:26:41+00:00,2025,2025-10-01,28,3638,9.960301163586584,335,es,0.9819182803640404,True,86,11,1,False,True,False,False,False,es,False,False,False,True,0.9909447431564331,0.6048658490180969,0.4941408932209015,0.9740179777145386,0.24139995872974396,0.23946045339107513,False,False,False,False,False,False,0,positive
Ugy35dxAN9qVFTiJocx4AaABAg,TdWEhMOrRpQ,"Me emociona este hombre.Su voz, me llega al alma","Me emociona este hombre.Su voz, me llega al alma",dca9f72311bb1da9,0,0,False,,2025-10-08 11:19:34+00:00,2025,2025-10-01,28,3638,9.960301163586584,336,es,0.6202955808420925,True,48,9,0,False,False,False,False,False,es,False,False,False,False,0.971725344657898,0.9507092833518982,0.972762942314148,0.3786888122558594,0.016450364142656326,0.8152140974998474,True,False,False,False,False,False,1,positive
Ugzo1vS7CyN9yvBPt9N4AaABAg,TdWEhMOrRpQ,"Damn they stole his song
I hope they at least paid him royalties",Damn they stole his song I hope they at least paid him royalties,35e6125c4bea3a86,3,0,False,,2025-10-08 07:17:46+00:00,2025,2025-10-01,28,3638,9.960301163586584,336,en,0.8610566258735384,True,64,13,0,False,False,False,False,False,en,False,False,False,False,0.9990207552909851,0.797990083694458,0.43494126200675964,0.7451202273368835,0.20673386752605438,0.9402090907096863,False,False,False,False,False,False,0,negative
UgzdOPa1fYe8H6_7oPJ4AaABAg.ANtrNym7g7LAO1GDvV_Zlt,TdWEhMOrRpQ,"we love Russians, sad what it is going on right now, but in Italy we don't hate Russian  people.","we love Russians, sad what it is going on right now, but in Italy we don't hate Russian people.",75ef3fa937857596,0,0,True,UgzdOPa1fYe8H6_7oPJ4AaABAg,2025-10-08 18:41:36+00:00,2025,2025-10-01,28,3638,9.960301163586584,335,en,0.914550668757765,True,95,19,0,False,False,False,False,False,en,False,False,False,False,0.9851718544960022,0.9643235802650452,0.7744128108024597,0.8550057411193848,0.37662315368652344,0.9950273633003235,False,False,False,True,False,False,1,negative
UgxiHiLvNHioyLA8HVd4AaABAg,TdWEhMOrRpQ,Amo tanto essa música ❤😊 ela me deixa feliz é uma mistura de sentimentos… simplesmente explodindo.,Amo tanto essa música ❤😊 ela me deixa feliz é uma mistura de sentimentos… simplesmente explodindo.,581dcae37e84df49,1,0,False,,2025-10-04 21:32:02+00:00,2025,2025-10-01,28,3634,9.949349760438055,339,pt,0.9892497319696792,True,98,16,1,False,False,False,False,False,pt,False,False,False,False,0.5346125364303589,0.7720154523849487,0.4877953827381134,0.1170223206281662,0.020884215831756592,0.03343135863542557,False,False,False,False,False,False,0,positive
UgyNs43hTMxvPTAiVCF4AaABAg,TdWEhMOrRpQ,AMAZING- this is how you know GOD exists. That talent. WOW- just WOW,AMAZING- this is how you know GOD exists. That talent. WOW- just WOW,702f03e49153b26e,9,0,False,,2025-10-04 17:56:18+00:00,2025,2025-10-01,28,3634,9.949349760438055,339,en,0.766186574973644,True,68,13,0,False,False,False,False,False,en,False,False,False,False,0.9245175123214722,0.8074606657028198,0.5229331254959106,0.15794691443443298,0.1434049904346466,0.12283853441476822,False,False,False,False,False,False,0,positive
UgzdZS4F09_CJQWbjKZ4AaABAg,TdWEhMOrRpQ,Andrea mi accompagna fin dalla mia infanzia.,Andrea mi accompagna fin dalla mia infanzia.,4d6226034e302df9,0,0,False,,2025-10-04 13:34:29+00:00,2025,2025-10-01,28,3634,9.949349760438055,339,it,0.9409657104280036,True,44,7,0,False,False,False,False,False,it,False,False,False,False,0.9308678507804871,0.9931694269180298,0.9928923845291138,0.8307314515113831,0.0935744047164917,0.11343219131231308,True,False,False,False,True,False,2,positive
Ugz2BxeMEim-C6sD9OZ4AaABAg,TdWEhMOrRpQ,"Estabas escuchando buena música, pero esto es otra cosa y nunca mas van a escuchar algo así..","Estabas escuchando buena música, pero esto es otra cosa y nunca mas van a escuchar algo así..",62a0aad959b06857,0,0,False,,2025-10-04 05:08:29+00:00,2025,2025-10-01,28,3634,9.949349760438055,340,es,0.9544528388122584,True,93,17,0,False,False,False,False,False,es,False,False,False,False,0.9827448129653931,0.5178147554397583,0.8250265121459961,0.9127817749977112,0.5559174418449402,0.9125725626945496,False,False,False,False,False,True,1,negative
UgxG9BNQoFH_adqfKXB4AaABAg,TdWEhMOrRpQ,2025 ouvindo esse dom que Deus deu a Andrea,2025 ouvindo esse dom que Deus deu a Andrea,498d2e5f00917d54,0,0,False,,2025-10-04 03:17:54+00:00,2025,2025-10-01,28,3634,9.949349760438055,340,pt,0.5662773922760455,True,43,9,0,False,False,False,False,False,pt,False,False,False,False,0.9978718757629395,0.9053013324737549,0.6083614230155945,0.8778437376022339,0.4313446283340454,0.6113819479942322,False,False,False,False,False,False,0,positive
UgxpYkjsi5Wj3K9Nv5d4AaABAg,TdWEhMOrRpQ,"É divina essa canção, vai na alma❤","É divina essa canção, vai na alma❤",4cdaca3a894fd607,0,0,False,,2025-10-03 07:04:44+00:00,2025,2025-10-01,28,3633,9.946611909650924,341,pt,0.8191848149984741,True,34,7,1,False,False,False,False,False,pt,False,False,False,False,0.9905417561531067,0.9335227608680725,0.8217604160308838,0.2628418207168579,0.12490518391132355,0.6601723432540894,False,False,False,False,False,False,0,positive
Ugzvs7kuQfuBdZbTHRd4AaABAg,TdWEhMOrRpQ,This guy definitely had the makings of a varsity athlete,This guy definitely had the makings of a varsity athlete,b7dade96cb850103,0,0,False,,2025-10-01 03:11:35+00:00,2025,2025-10-01,28,3631,9.94113620807666,343,en,0.8848750308799657,True,56,10,0,False,False,False,False,False,en,False,False,False,False,0.9984053373336792,0.9173489809036255,0.8878868818283081,0.4566520154476166,0.018142107874155045,0.11449222266674042,False,False,False,False,False,False,0,neutral
UgyQFi1Dh7LR-yrrTxh4AaABAg,TdWEhMOrRpQ,Si arcade académie scanner arc ara ara axa académie aras,Si arcade académie scanner arc ara ara axa académie aras,85d73656a6e6a07a,1,0,False,,2025-09-29 22:13:57+00:00,2025,2025-09-01,28,3629,9.935660506502396,344,fr,0.5752933481951443,True,56,10,0,False,False,False,False,False,fr,False,False,False,False,0.9895866513252258,0.8418581485748291,0.6304574012756348,0.9897017478942871,0.24748694896697998,0.7970833778381348,False,False,True,False,False,False,1,neutral
UgyR8Gme_0_TnXTXUF14AaABAg,TdWEhMOrRpQ,"still reminds me of my ex,the heart still hurts,and this song twists the knife,","still reminds me of my ex,the heart still hurts,and this song twists the knife,",c34504abc304e1f6,0,0,False,,2025-09-28 09:04:42+00:00,2025,2025-09-01,28,3628,9.932922655715265,346,en,0.791755776419938,True,79,14,0,False,False,False,False,False,en,False,False,False,False,0.9705485105514526,0.9854404926300049,0.9953363537788391,0.9693532586097717,0.35197898745536804,0.9990637302398682,True,False,False,True,False,False,2,negative
UgyWHabDgI1XVkIPVaR4AaABAg,TdWEhMOrRpQ,Absolutely beautiful. Just beautiful 2025 and Love it❤,Absolutely beautiful. Just beautiful 2025 and Love it❤,1d827f58462e8bca,3,0,False,,2025-09-28 07:36:38+00:00,2025,2025-09-01,28,3628,9.932922655715265,346,en,0.8853353973350251,True,54,8,1,False,False,False,False,False,en,False,False,False,False,0.9786515831947327,0.8962854146957397,0.7002802491188049,0.9579516053199768,0.17656506597995758,0.05049425736069679,False,False,False,False,False,False,0,positive
UgxQF8eQXHWzEYuc0aN4AaABAg,TdWEhMOrRpQ,Amazing song. Don’t understand what he’s saying. For all I know he could be talking about murdering women and children and other horrific things but it’s perfect.,Amazing song. Don’t understand what he’s saying. For all I know he could be talking about murdering women and children and other horrific things but it’s perfect.,acc3cf6290ba5430,0,0,False,,2025-09-27 23:54:31+00:00,2025,2025-09-01,28,3627,9.930184804928132,346,en,1.0,True,162,27,0,False,False,False,False,False,en,False,False,False,False,0.9997192621231079,0.108802929520607,0.32380756735801697,0.3444434404373169,0.4263215661048889,0.9773924350738525,False,True,False,False,False,False,1,positive
UgwS9f-7My-d2_uk6jJ4AaABAg,TdWEhMOrRpQ,Classic. Class. Man must behold beauty.. or he dies inside.,Classic. Class. Man must behold beauty.. or he dies inside.,62543eeff5a65b1b,4,0,False,,2025-09-27 20:52:32+00:00,2025,2025-09-01,28,3627,9.930184804928132,346,en,0.6402438877203409,True,59,10,0,False,False,False,False,False,en,False,False,False,False,0.9032942056655884,0.9532097578048706,0.700894832611084,0.9926754832267761,0.27884551882743835,0.940188467502594,False,False,True,False,False,False,1,positive
UgwdNDFUYr9WU3GgH6p4AaABAg,TdWEhMOrRpQ,Candiida appunto tivogio contattare perché tiamotantisimo bellissima diconseguenza tivogio sposare ebaciare bellissima durissimo grazie ate bellissima basta esagero,Candiida appunto tivogio contattare perché tiamotantisimo bellissima diconseguenza tivogio sposare ebaciare bellissima durissimo grazie ate bellissima basta esagero,0fb0ed3ec5693a36,0,0,False,,2025-09-27 09:37:48+00:00,2025,2025-09-01,28,3627,9.930184804928132,347,it,1.0,True,164,18,0,False,False,False,False,False,it,False,False,False,False,0.7732163667678833,0.9605650901794434,0.6943026185035706,0.47317031025886536,0.0443899929523468,0.8151589035987854,False,False,False,False,False,False,0,positive
UgxaKPEUchasqB9bza54AaABAg,TdWEhMOrRpQ,Anyone else waiting for the Boats and Hoes?!,Anyone else waiting for the Boats and Hoes?!,2ff3b5bdf0d063ee,0,0,False,,2025-09-27 02:40:21+00:00,2025,2025-09-01,28,3627,9.930184804928132,347,en,0.8182258877189074,True,44,8,0,False,False,False,False,False,en,False,False,False,False,0.9355970621109009,0.9013143181800842,0.6242935061454773,0.9567681550979614,0.1275031715631485,0.6173973083496094,False,False,False,False,False,False,0,neutral
UgzuVGbLL-aWlplTHb14AaABAg,TdWEhMOrRpQ,"Muito linda a voz de Andrea Bocelli Deus é Maravilhoso deu essa voz magnífica a ele , música lírica amo  ele poderia ser revoltado por ter perdido a visão aos 12 anos de idade mas não , está aí cantando mesmo cego constituiu uma família linda e e Feliz BRAVO","Muito linda a voz de Andrea Bocelli Deus é Maravilhoso deu essa voz magnífica a ele , música lírica amo ele poderia ser revoltado por ter perdido a visão aos 12 anos de idade mas não , está aí cantando mesmo cego constituiu uma família linda e e Feliz BRAVO",554ca3b7edf6b4a6,0,0,False,,2025-09-27 02:21:32+00:00,2025,2025-09-01,28,3627,9.930184804928132,347,pt,1.0,True,257,50,0,False,False,False,False,False,pt,False,False,False,False,0.9672250747680664,0.9750121831893921,0.8937970399856567,0.8186643123626709,0.8068526387214661,0.9342153668403625,False,False,False,False,False,True,1,positive
Ugxz2DCq5jLzVgr5LUp4AaABAg,TdWEhMOrRpQ,This song playing while Israel is bombed to hell ❤❤,This song playing while Israel is bombed to hell ❤❤,ed16decc529785fa,0,1,False,,2025-09-26 07:56:24+00:00,2025,2025-09-01,28,3626,9.927446954141,348,en,0.7148383180726746,True,51,10,1,False,False,False,False,False,en,False,False,False,False,0.9990636706352234,0.9029845595359802,0.4153730869293213,0.8436376452445984,0.435301274061203,0.9900538921356201,False,False,False,True,False,False,1,positive
Ugxz2DCq5jLzVgr5LUp4AaABAg.ANXCqtxyr1eANf6RVqzEji,TdWEhMOrRpQ,So you want 9 million jews to die for the actions of Israeli govt?,So you want 9 million jews to die for the actions of Israeli govt?,a91a365630487172,0,0,True,Ugxz2DCq5jLzVgr5LUp4AaABAg,2025-09-29 18:53:32+00:00,2025,2025-09-01,28,3629,9.935660506502396,344,en,0.6566529746939981,True,66,14,0,False,False,False,False,False,en,False,False,False,False,0.9584211111068726,0.9405547380447388,0.5053709149360657,0.8462603092193604,0.14101505279541016,0.7657685875892639,False,False,False,False,False,False,0,negative
UgzL1mZw1lStMM34WfR4AaABAg,TdWEhMOrRpQ,I call it my nervous system calming song❤from Kenya,I call it my nervous system calming song❤from Kenya,2ae62c27f99058bc,0,0,False,,2025-09-25 07:31:42+00:00,2025,2025-09-01,28,3625,9.924709103353868,349,en,0.6138444235218318,True,51,9,1,False,False,False,False,False,en,False,False,False,False,0.9542653560638428,0.9024001955986023,0.2798285186290741,0.9735442399978638,0.09389586746692657,0.007937993854284286,False,False,False,False,False,False,0,positive
UgzbwicphiAgqC6Q6al4AaABAg,TdWEhMOrRpQ,At 4:05 the second row violins were all ready tuning their instruments for the next tune tune...,At the second row violins were all ready tuning their instruments for the next tune tune...,2eeeb7c2fe0290bd,4,0,False,,2025-09-24 18:56:35+00:00,2025,2025-09-01,28,3624,9.921971252566737,349,en,0.87593532712866,True,91,16,0,False,False,False,False,False,en,False,False,False,False,0.9372395277023315,0.8504065275192261,0.6457903981208801,0.7648916244506836,0.20946967601776123,0.787114143371582,False,False,False,False,False,False,0,neutral
UgwIolpUrcUdYxPUjHd4AaABAg,TdWEhMOrRpQ,Step Brothers is one of my favorite movies of all time!!,Step Brothers is one of my favorite movies of all time!!,73f0512554bda69e,2,0,False,,2025-09-24 10:31:03+00:00,2025,2025-09-01,28,3624,9.921971252566737,350,en,0.67779523940172,True,56,11,0,False,False,False,False,False,en,False,False,False,False,0.9971440434455872,0.9477208256721497,0.8476527333259583,0.9422150254249573,0.038629062473773956,0.2791402041912079,False,False,False,False,False,False,0,positive
Ugx8W5dFAB93-AVmP9d4AaABAg,TdWEhMOrRpQ,The songbird of our generation,The songbird of our generation,6f696b0bcd2d6d93,0,0,False,,2025-09-21 02:34:33+00:00,2025,2025-09-01,28,3621,9.91375770020534,353,en,0.6041327364615634,True,30,5,0,False,False,False,False,False,en,False,False,False,False,0.9589577317237854,0.9972530603408813,0.4068619906902313,0.9263454079627991,0.08141013234853745,0.6619228720664978,False,False,False,False,True,False,1,positive
Ugx-uvSvuxak2YJSvV94AaABAg,TdWEhMOrRpQ,To be this handsome and not be able to see it in the mirror 😭,To be this handsome and not be able to see it in the mirror 😭,57cffa1f3bc36e47,1,0,False,,2025-09-20 11:48:23+00:00,2025,2025-09-01,28,3620,9.911019849418206,354,en,0.7811834194864612,True,61,15,1,False,False,False,False,False,en,False,False,False,False,0.9875443577766418,0.8653414845466614,0.7613611221313477,0.8984996676445007,0.24447573721408844,0.9764119386672974,False,False,False,False,False,False,0,negative
UgyC2IffPvDi8tMjrEp4AaABAg,TdWEhMOrRpQ,gotta love an audience applauding a key change.,gotta love an audience applauding a key change.,240322becf153fd8,0,0,False,,2025-09-20 00:53:12+00:00,2025,2025-09-01,28,3620,9.911019849418206,354,en,0.6584882657946645,True,47,8,0,False,False,False,False,False,en,False,False,False,False,0.6757646203041077,0.5549529194831848,0.5229330658912659,0.5727227926254272,0.0214302409440279,0.0016484829830005765,False,False,False,False,False,False,0,positive
Ugw7PdXlMpSKSlOe7J14AaABAg,TdWEhMOrRpQ,So calm... So soothing... So elegant 🥹🥹🥹,So calm... So soothing... So elegant 🥹🥹🥹,6a0dbe5d92b996f5,1,0,False,,2025-09-19 18:29:12+00:00,2025,2025-09-01,28,3619,9.908281998631075,354,en,0.573394350017955,True,40,7,1,False,False,False,False,False,en,False,False,False,False,0.9166335463523865,0.843959391117096,0.561214804649353,0.8593689799308777,0.12502530217170715,0.001704041613265872,False,False,False,False,False,False,0,positive
UgxViBzacDeIjHuGpxB4AaABAg,TdWEhMOrRpQ,"So many horrible things in this world, and God compensates us with beautiful things.😊","So many horrible things in this world, and God compensates us with beautiful things.😊",2890481c38693812,127,1,False,,2025-09-18 23:02:44+00:00,2025,2025-09-01,28,3618,9.905544147843942,355,en,0.9339639888072436,True,85,14,1,False,False,False,False,False,en,False,False,False,False,0.9856973886489868,0.750552773475647,0.6544531583786011,0.8279672861099243,0.37159258127212524,0.9000476002693176,False,False,False,False,False,False,0,positive
UgxViBzacDeIjHuGpxB4AaABAg.ANEED2k0-JyANGh57iBxtY,TdWEhMOrRpQ,"Así es hermano, hoy en día la gran mayoría de la música carece de alma","Así es hermano, hoy en día la gran mayoría de la música carece de alma",00499bea02bc216d,6,0,True,UgxViBzacDeIjHuGpxB4AaABAg,2025-09-19 22:02:16+00:00,2025,2025-09-01,28,3619,9.908281998631075,354,es,0.9735362219486942,True,70,15,0,False,False,False,False,False,es,False,False,False,False,0.9927672147750854,0.8119790554046631,0.7444705963134766,0.9207896590232849,0.28140559792518616,0.7975568175315857,False,False,False,False,False,False,0,negative
UgwpHrqW5tCzQ2FhBHd4AaABAg,TdWEhMOrRpQ,Um homem tão lindo cantando lindamente amo opera,Um homem tão lindo cantando lindamente amo opera,23eee3d67ed72293,0,0,False,,2025-09-18 22:39:28+00:00,2025,2025-09-01,28,3618,9.905544147843942,355,pt,0.8346991641460055,True,48,8,0,False,False,False,False,False,pt,False,False,False,False,0.9691203236579895,0.9184070825576782,0.6363531351089478,0.3087110221385956,0.027001958340406418,0.061819322407245636,False,False,False,False,False,False,0,positive
UgzScHyNLRC-oPcX0gt4AaABAg,TdWEhMOrRpQ,"Eu sou  do gospel, não  sei  o que ele esta cantando  na versão  português, mas  sei  que a canção  e linda❤❤❤❤😊","Eu sou do gospel, não sei o que ele esta cantando na versão português, mas sei que a canção e linda❤❤❤😊",1309d5e6926300e4,0,0,False,,2025-09-17 20:44:57+00:00,2025,2025-09-01,28,3617,9.902806297056811,356,pt,0.9960867912718808,True,103,21,1,False,False,False,False,False,pt,False,False,False,False,0.9936302304267883,0.778228223323822,0.4315841794013977,0.834202229976654,0.1911199986934662,0.7306983470916748,False,False,False,False,False,False,0,positive
UgxS6dypdCRTHy9ECEx4AaABAg,TdWEhMOrRpQ,Scusa bellissima candiida cambiato idea perché vogiowposarreclaudia,Scusa bellissima candiida cambiato idea perché vogiowposarreclaudia,0fb0ed3ec5693a36,0,0,False,,2025-09-17 12:37:04+00:00,2025,2025-09-01,28,3617,9.902806297056811,357,it,0.9473785995972752,True,67,7,0,False,False,False,False,False,it,False,False,False,False,0.9987454414367676,0.8307314515113831,0.4887714385986328,0.8119744062423706,0.1306593418121338,0.6758716106414795,False,False,False,False,False,False,0,negative
UgzTe1IIfr96oT7Qz_94AaABAg,TdWEhMOrRpQ,Candiida tivogio sposare perché tiamotantisimo diconseguenza merito edìconseguenza,Candiida tivogio sposare perché tiamotantisimo diconseguenza merito edìconseguenza,0fb0ed3ec5693a36,0,0,False,,2025-09-17 12:34:24+00:00,2025,2025-09-01,28,3617,9.902806297056811,357,it,0.9934465063522444,True,82,8,0,False,False,False,False,False,it,False,False,False,False,0.9862576723098755,0.9596298336982727,0.752921998500824,0.3217795789241791,0.025419652462005615,0.5357057452201843,False,False,False,False,False,False,0,negative
UgxuQ72An6cFurByZGR4AaABAg,TdWEhMOrRpQ,Singing right now!!!!!!!!! 🎤🙂😀 September//17//2025,Singing right now!!! 🎤🙂😀 September//17//2025,1841a6ff99561413,0,0,False,,2025-09-17 03:15:09+00:00,2025,2025-09-01,28,3617,9.902806297056811,357,en,0.5794811100948909,True,44,5,1,False,False,False,False,False,en,False,False,False,False,0.9948403835296631,0.8848377466201782,0.6192410588264465,0.716317892074585,0.4604101777076721,0.6902981996536255,False,False,False,False,False,False,0,positive
UgxRzO1JX6IsHe27Cxx4AaABAg,TdWEhMOrRpQ,Ultimo messaggio perché ti voglio sposare come suggerisce bellissima❤,Ultimo messaggio perché ti voglio sposare come suggerisce bellissima❤,0fb0ed3ec5693a36,0,0,False,,2025-09-16 07:32:28+00:00,2025,2025-09-01,28,3616,9.900068446269678,358,it,0.9997410002716772,True,69,9,1,False,False,False,False,False,it,False,False,False,False,0.9985758066177368,0.8922812938690186,0.7122321724891663,0.8001459836959839,0.13139596581459045,0.7448216676712036,False,False,False,False,False,False,0,positive
UgyVb85bDDHw4c7AK-N4AaABAg,TdWEhMOrRpQ,Ilaria tivogio contattare perché ripeto che tivogio sposare perché bellissima grazie ate durissimo bellissima come suggerisce,Ilaria tivogio contattare perché ripeto che tivogio sposare perché bellissima grazie ate durissimo bellissima come suggerisce,0fb0ed3ec5693a36,0,0,False,,2025-09-16 07:31:28+00:00,2025,2025-09-01,28,3616,9.900068446269678,358,it,0.9998464684885098,True,125,16,0,False,False,False,False,False,it,False,False,False,False,0.9824231266975403,0.9040698409080505,0.742888331413269,0.3099237084388733,0.039825133979320526,0.708587646484375,False,False,False,False,False,False,0,positive
UgxjJBbJY8jXD-fVi2F4AaABAg,TdWEhMOrRpQ,Diconseguenza tivogio contattare trapoco Ilaria perché ti vorrei sposare come suggerisce bellissima,Diconseguenza tivogio contattare trapoco Ilaria perché ti vorrei sposare come suggerisce bellissima,0fb0ed3ec5693a36,0,0,False,,2025-09-16 07:28:56+00:00,2025,2025-09-01,28,3616,9.900068446269678,358,it,0.9998859309455632,True,99,12,0,False,False,False,False,False,it,False,False,False,False,0.9989140033721924,0.9174275994300842,0.6601724028587341,0.3905920684337616,0.058011408895254135,0.5748721957206726,False,False,False,False,False,False,0,positive
UgwDgzXH4NV5Nc0S4b94AaABAg,TdWEhMOrRpQ,Now I have to learn that song. And maybe I can sing it for karaoke night if I plan on going on the next cruise,Now I have to learn that song. And maybe I can sing it for karaoke night if I plan on going on the next cruise,ec410c5e74ae6334,0,0,False,,2025-09-16 05:03:50+00:00,2025,2025-09-01,28,3616,9.900068446269678,358,en,0.8982310465760255,True,110,25,0,False,False,False,False,False,en,False,False,False,False,0.9605315923690796,0.964697539806366,0.7377254366874695,0.7009971737861633,0.6575384140014648,0.6983294486999512,False,False,False,False,False,True,1,positive
UgxX_WvrWrUguJlo7oZ4AaABAg,TdWEhMOrRpQ,"2
0
2
5 
Anyone ❤❤",2 0 2 5 Anyone ❤❤,23c0a59b1946ae13,0,0,False,,2025-09-15 17:32:30+00:00,2025,2025-09-01,28,3615,9.897330595482549,358,en,0.7441787669603829,True,17,6,1,False,False,False,False,False,en,False,False,False,False,0.9711564779281616,0.8193519711494446,0.5256122946739197,0.8531421422958374,0.2076462060213089,0.746508777141571,False,False,False,False,False,False,0,neutral
Ugy3KRw0c8uzbpq19Yd4AaABAg,TdWEhMOrRpQ,Diconseguenza ti voglio sposare bellissima,Diconseguenza ti voglio sposare bellissima,0fb0ed3ec5693a36,0,0,False,,2025-09-15 05:31:41+00:00,2025,2025-09-01,28,3615,9.897330595482549,359,it,0.9853619648143256,True,42,5,0,False,False,False,False,False,it,False,False,False,False,0.9956768751144409,0.956730306148529,0.6725468039512634,0.7967672944068909,0.07048157602548599,0.4509637653827667,False,False,False,False,False,False,0,positive
UgxYkvCLSYuKZfQwQGt4AaABAg,TdWEhMOrRpQ,Ilaria tivogio contattare perché tiamotantisimo,Ilaria tivogio contattare perché tiamotantisimo,0fb0ed3ec5693a36,0,0,False,,2025-09-15 05:31:21+00:00,2025,2025-09-01,28,3615,9.897330595482549,359,it,0.9851175556847068,True,47,5,0,False,False,False,False,False,it,False,False,False,False,0.9951183795928955,0.9460759162902832,0.6930575966835022,0.6804541349411011,0.05490385368466377,0.8205413818359375,False,False,False,False,False,False,0,negative
