comment_id,video_id,text,text_clean,author_pseudo,like_count,reply_count,is_reply,parent_id,published_at,comment_year,comment_ym,years_since_performance,days_since_upload,years_since_upload,comment_age_days,lang,lang_conf,lang_reliable,n_chars,n_tokens,n_emoji,is_textless,probe_who_listening,probe_personal_memory,probe_mortality,probe_restorative
UgxmeSFHlHuXE9Po5pd4AaABAg,TdWEhMOrRpQ,It's better to not see this world the must you can feel what it's right or wrong  but soon you will see❤,It's better to not see this world the must you can feel what it's right or wrong but soon you will see❤,d9830fc39ff39ac5,0,0,False,,2023-11-19 23:21:32+00:00,2023,2023-11-01,26,2949,8.073921971252567,1024,en,0.8785268256642756,True,103,22,1,False,False,False,False,False
Ugxym6CYvZQ-AeEaj1p4AaABAg,TdWEhMOrRpQ,BOATS N HOES,BOATS N HOES,4fe244bc2b250f46,1,1,False,,2023-11-18 22:27:18+00:00,2023,2023-11-01,26,2948,8.071184120465434,1025,en,0.41377815877305535,False,12,3,0,False,False,False,False,False
Ugxym6CYvZQ-AeEaj1p4AaABAg.9xGyZH2uRdw9xKbnKRh6PW,TdWEhMOrRpQ,Best part of the movie,Best part of the movie,93340aba600a104b,0,0,True,Ugxym6CYvZQ-AeEaj1p4AaABAg,2023-11-20 08:25:21+00:00,2023,2023-11-01,26,2950,8.0766598220397,1024,en,0.2412471319441781,False,22,5,0,False,False,False,False,False
UgzF91b5ss0vNd8XOcN4AaABAg,TdWEhMOrRpQ,Boats and hoes!,Boats and hoes!,9be0ad2edc91442e,0,0,False,,2023-11-18 20:18:25+00:00,2023,2023-11-01,26,2948,8.071184120465434,1025,en,0.42222959167365814,False,15,3,0,False,False,False,False,False
UgxZKuwPhi696QPSSNR4AaABAg,TdWEhMOrRpQ,Emuito Linda  Essar Musica  Acalma  AAlma  EU Amor De Mais❤❤❤❤,Emuito Linda Essar Musica Acalma AAlma EU Amor De Mais❤❤❤,bf4f780cfe3707c3,0,0,False,,2023-11-18 02:39:58+00:00,2023,2023-11-01,26,2948,8.071184120465434,1026,pt,0.8484614696733072,True,57,10,1,False,False,False,False,False
UgzlLcOy7UDca2Jjs1h4AaABAg,TdWEhMOrRpQ,❤ Mi sento così bene ad ascoltarlo,❤ Mi sento così bene ad ascoltarlo,23716abe1c09fd82,0,0,False,,2023-11-18 01:55:37+00:00,2023,2023-11-01,26,2948,8.071184120465434,1026,it,0.9123573803987793,True,34,7,1,False,False,False,False,False
UgzRiNqiSm1HAk5daJ14AaABAg,TdWEhMOrRpQ,Это просто шикарно,Это просто шикарно,403c54bca76a361a,0,0,False,,2023-11-17 23:20:16+00:00,2023,2023-11-01,26,2947,8.068446269678303,1026,ru,1.0,True,18,3,0,False,False,False,False,False
UgwoxRnf86ZgH7u901l4AaABAg,TdWEhMOrRpQ,"Ive never understood the words of this masterpiece but it has always humbled me. My father who is irish, loved it.","Ive never understood the words of this masterpiece but it has always humbled me. My father who is irish, loved it.",46cf8e8e9f4740a6,0,0,False,,2023-11-17 17:34:19+00:00,2023,2023-11-01,26,2947,8.068446269678303,1026,en,0.9928374862949451,True,114,21,0,False,False,True,False,False
UgwmAwYc1dPZrJSytEV4AaABAg,TdWEhMOrRpQ,I never got to meet him in person,I never got to meet him in person,ec4e458d2b39a4b1,0,0,False,,2023-11-16 22:16:41+00:00,2023,2023-11-01,26,2946,8.06570841889117,1027,en,0.31462639815838983,False,33,8,0,False,False,False,False,False
UgzJxKBgcAj01Ba13F14AaABAg,TdWEhMOrRpQ,Bravo 👏👏👏👏👏👏👏🔝,Bravo 👏👏👏🔝,18941951500805d2,0,0,False,,2023-11-16 21:23:54+00:00,2023,2023-11-01,26,2946,8.06570841889117,1027,it,0.20661151753900944,False,10,2,1,False,False,False,False,False
UgwNwml8K01Qutx1tm14AaABAg,TdWEhMOrRpQ,❤❤❤❤❤,❤❤❤,53c791b2c9ae9394,0,0,False,,2023-11-16 21:01:19+00:00,2023,2023-11-01,26,2946,8.06570841889117,1027,en,0.0,False,3,1,1,True,False,False,False,False
UgyujfL2vk0bkQvS3xh4AaABAg,TdWEhMOrRpQ,Masterpeace!!!! Everlasting Emotion!!!! 💞🌟💞,Masterpeace!!! Everlasting Emotion!!! 💞🌟💞,64aa7f2301e8fbe9,0,0,False,,2023-11-16 21:00:27+00:00,2023,2023-11-01,26,2946,8.06570841889117,1027,en,0.35394820811582184,False,41,4,1,False,False,False,False,False
UgwHMpBNUQKIZDMWk6F4AaABAg,TdWEhMOrRpQ,🤍👼🕊️,🤍👼🕊️,7207dd164e8d10b0,1,0,False,,2023-11-16 20:31:03+00:00,2023,2023-11-01,26,2946,8.06570841889117,1027,en,0.0,False,4,1,1,True,False,False,False,False
UgwAWFf5ekzZGNhgncV4AaABAg,TdWEhMOrRpQ,simplesmente SURREAL! Sem palavras pra esse concerto.,simplesmente SURREAL! Sem palavras pra esse concerto.,cacbaf99065e627f,1,0,False,,2023-11-16 16:50:53+00:00,2023,2023-11-01,26,2946,8.06570841889117,1027,pt,0.9349351722738708,True,53,7,0,False,False,False,False,False
Ugwu63uYbEOoREVLfW14AaABAg,TdWEhMOrRpQ,❤,❤,d035c5a9f447d3fa,1,0,False,,2023-11-16 04:21:35+00:00,2023,2023-11-01,26,2946,8.06570841889117,1028,,0.0,False,1,1,1,True,False,False,False,False
UgzA-AvsOk0eqMX7I7N4AaABAg,TdWEhMOrRpQ,2:24 2:26,,d035c5a9f447d3fa,0,0,False,,2023-11-16 04:21:00+00:00,2023,2023-11-01,26,2946,8.06570841889117,1028,,0.0,False,0,0,0,True,False,False,False,False
UgwuxmRA7aytOv2_vh14AaABAg,TdWEhMOrRpQ,0:46 0:48 0:51,,d035c5a9f447d3fa,0,0,False,,2023-11-16 04:19:25+00:00,2023,2023-11-01,26,2946,8.06570841889117,1028,,0.0,False,0,0,0,True,False,False,False,False
UgxwdhJvgQ6OfBIrusF4AaABAg,TdWEhMOrRpQ,"J'ai enterrer la femme de ma vie sur cette chanson, maman repose en pzix","J'ai enterrer la femme de ma vie sur cette chanson, maman repose en pzix",bd447343ce3b8ec4,0,0,False,,2023-11-15 21:13:32+00:00,2023,2023-11-01,26,2945,8.062970568104038,1028,fr,0.7115707019508092,True,72,14,0,False,False,False,False,False
Ugw2DjkDydxzZW4Ky2l4AaABAg,TdWEhMOrRpQ,❤❤Super melodie,❤❤Super melodie,94bb51063a992d20,0,0,False,,2023-11-15 18:31:41+00:00,2023,2023-11-01,26,2945,8.062970568104038,1028,de,0.15003071943529867,False,15,2,1,False,False,False,False,False
UgyXQbRyXtziJY3C9L54AaABAg,TdWEhMOrRpQ,Давид бабаджанян ночует здесь,Давид бабаджанян ночует здесь,b1fbd3f0e09496b3,0,0,False,,2023-11-15 17:11:23+00:00,2023,2023-11-01,26,2945,8.062970568104038,1028,ru,1.0,True,29,4,0,False,False,False,False,False
UgxxeTmdmQCL0ZW1QpN4AaABAg,TdWEhMOrRpQ,Обичам те,Обичам те,e63ccf65f7f5995a,0,0,False,,2023-11-15 13:35:57+00:00,2023,2023-11-01,26,2945,8.062970568104038,1028,ru,1.0,False,9,2,0,False,False,False,False,False
UgzShLh-gs7pT3y30Dh4AaABAg,TdWEhMOrRpQ,"Как легко Исполняет,как будто птица парит  в небе","Как легко Исполняет,как будто птица парит в небе",47e36c59d7ec9276,1,0,False,,2023-11-14 10:08:31+00:00,2023,2023-11-01,26,2944,8.060232717316905,1030,ru,1.0,True,48,8,0,False,False,False,False,False
Ugya4O3b4ZwrtFpigy14AaABAg,TdWEhMOrRpQ,I’m not sure if he’s human. God gave him a voice but no eyes to see. He sees more than anyone I’ve ever known.,I’m not sure if he’s human. God gave him a voice but no eyes to see. He sees more than anyone I’ve ever known.,71dc939eee631d17,0,0,False,,2023-11-14 09:25:36+00:00,2023,2023-11-01,26,2944,8.060232717316905,1030,en,0.8961567637885881,True,110,24,0,False,False,False,False,False
Ugwq51To-00-wp36LQx4AaABAg,TdWEhMOrRpQ,I’m mio preferito💕,I’m mio preferito💕,323b671f04a2305e,0,0,False,,2023-11-14 08:16:11+00:00,2023,2023-11-01,26,2944,8.060232717316905,1030,it,0.4163973945699889,False,18,3,1,False,False,False,False,False
Ugxns22aAw0uLQk9S9V4AaABAg,TdWEhMOrRpQ,"This is music in a different forum that of a beautiful singing, just as Hunter/Garcia made beautiful music.....","This is music in a different forum that of a beautiful singing, just as Hunter/Garcia made beautiful music...",147e43ca3249d509,0,0,False,,2023-11-14 00:50:41+00:00,2023,2023-11-01,26,2944,8.060232717316905,1030,en,0.9053959658672354,True,109,18,0,False,False,False,False,False
UgzSTr_bc5-t6SdRxix4AaABAg,TdWEhMOrRpQ,Bellissimo! Canta come un'angelo!,Bellissimo! Canta come un'angelo!,342f171eb77fb8e9,0,0,False,,2023-11-13 00:10:52+00:00,2023,2023-11-01,26,2943,8.057494866529774,1031,it,0.6818705439821179,True,33,4,0,False,False,False,False,False
UgxSoSeE1XslNhRtq5J4AaABAg,TdWEhMOrRpQ,"Con te partirò,anche se ho 11 anni sono stato accompagnato sette anni di fila da questa dolcissima melodia da Napoli fino a meta da raggiungere,come dice la canzone su NAVI PER MARE da lì nasce la mia passione;chiave che apre tutte le porte della mia vita","Con te partirò,anche se ho 11 anni sono stato accompagnato sette anni di fila da questa dolcissima melodia da Napoli fino a meta da raggiungere,come dice la canzone su NAVI PER MARE da lì nasce la mia passione;chiave che apre tutte le porte della mia vita",fdeec533bdab1270,0,0,False,,2023-11-12 20:46:55+00:00,2023,2023-11-01,26,2942,8.054757015742641,1031,it,1.0,True,255,46,0,False,False,False,False,False
Ugx2049JRbGSB9FsL694AaABAg,TdWEhMOrRpQ,Saudades Resende ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Saudades Resende ❤❤❤,b02d8a44b70e2369,0,0,False,,2023-11-12 15:30:17+00:00,2023,2023-11-01,26,2942,8.054757015742641,1031,pt,0.7432656354240046,True,20,3,1,False,False,False,False,False
Ugx2loE5EZwF_w0NEth4AaABAg,TdWEhMOrRpQ,WOW BEAUTIFUL THE BEST 👌 👍,WOW BEAUTIFUL THE BEST 👌 👍,476547ac49cdd07e,0,0,False,,2023-11-12 09:05:20+00:00,2023,2023-11-01,26,2942,8.054757015742641,1032,en,0.6470581355353038,True,26,6,2,False,False,False,False,False
UgzS1cBtoAkTcRjsdVJ4AaABAg,TdWEhMOrRpQ,Essa música é tipos todos pênaltis bem batidos,Essa música é tipos todos pênaltis bem batidos,f50cfd0b258a4019,1,0,False,,2023-11-12 04:34:29+00:00,2023,2023-11-01,26,2942,8.054757015742641,1032,pt,0.8542692730408864,True,46,8,0,False,False,False,False,False
Ugx35BwUKhhWL5JWaA14AaABAg,TdWEhMOrRpQ,Não tem como não chorar ao ouvir essa música 😢,Não tem como não chorar ao ouvir essa música 😢,67f760ffcf500353,1,0,False,,2023-11-11 23:26:36+00:00,2023,2023-11-01,26,2941,8.05201916495551,1032,pt,0.9408075364301293,True,46,10,1,False,False,False,False,False
UgxWA9kAVx8SzExC0tJ4AaABAg,TdWEhMOrRpQ,"Cette chanson touche mon coeur,
Amen","Cette chanson touche mon coeur, Amen",338a7d88f24ff6a4,0,0,False,,2023-11-11 21:01:56+00:00,2023,2023-11-01,26,2941,8.05201916495551,1032,fr,0.8498894225570987,True,36,6,0,False,False,False,False,False
UgyCMcBM9q_f_sTS6WR4AaABAg,TdWEhMOrRpQ,❤,❤,b76506902b0a6457,0,0,False,,2023-11-11 19:19:43+00:00,2023,2023-11-01,26,2941,8.05201916495551,1032,,0.0,False,1,1,1,True,False,False,False,False
UgxCLkjY-ljKbdU510p4AaABAg,TdWEhMOrRpQ,"i've always thought that if god ever talked in human voice, that it'd be this of Andrea Bocelli","i've always thought that if god ever talked in human voice, that it'd be this of Andrea Bocelli",92d6ef7b6f849037,0,0,False,,2023-11-11 16:16:54+00:00,2023,2023-11-01,26,2941,8.05201916495551,1032,en,0.9192180926560425,True,95,18,0,False,False,False,False,False
UgwAhmQ_lLhhV7rdkrx4AaABAg,TdWEhMOrRpQ,"Currently playing this for my almost 1 week old daughter. Elina, Mama loves you.💕","Currently playing this for my almost 1 week old daughter. Elina, Mama loves you.💕",6d613d9ba7a587e2,0,0,False,,2023-11-11 03:17:31+00:00,2023,2023-11-01,26,2941,8.05201916495551,1033,en,0.9530453248656545,True,81,14,1,False,False,False,False,False
UgxSTDiASeQAOm97CpF4AaABAg,TdWEhMOrRpQ,It's the fucking Catalina Wine Mixer!,It's the fucking Catalina Wine Mixer!,56e57fd2a7ef89c4,0,0,False,,2023-11-11 02:58:00+00:00,2023,2023-11-01,26,2941,8.05201916495551,1033,en,0.27942777746594233,False,37,6,0,False,False,False,False,False
Ugz2tLlUQ71djJ0sVyl4AaABAg,TdWEhMOrRpQ,È incredibile come canta Andrea Bocelli,È incredibile come canta Andrea Bocelli,ab66b87b15eca8ae,0,0,False,,2023-11-10 20:03:27+00:00,2023,2023-11-01,26,2940,8.049281314168377,1033,it,0.7434462043102155,True,39,6,0,False,False,False,False,False
UgwQV2eR-ZzUjehkWMB4AaABAg,TdWEhMOrRpQ,"They don't make good music like they used to, beautiful music, you feel the music, it's a pleasure to hear music like that!!!","They don't make good music like they used to, beautiful music, you feel the music, it's a pleasure to hear music like that!!!",0f9253266a0ad46d,0,0,False,,2023-11-10 16:26:28+00:00,2023,2023-11-01,26,2940,8.049281314168377,1033,en,0.9539013299211341,True,125,23,0,False,False,False,False,False
UgzsGG-MHvO94Zk2aq54AaABAg,TdWEhMOrRpQ,2023 I’m so grateful to God for giving him this awesome amazing gift & allowing me to still be here to listen to it whenever emotions come in waves for just being thankful for life 🧐🤓😎🌟✨✨✨🌟✨🌟✨✊🏾🔥🔥🔥🔥🔥🔥🔥🤎🤎🤎🤎🤎🌟✨✨✨🔥🔥🔥🔥🔥✨🌟👑👑,2023 I’m so grateful to God for giving him this awesome amazing gift & allowing me to still be here to listen to it whenever emotions come in waves for just being thankful for life 🧐🤓😎🌟✨✨✨🌟✨🌟✨✊🏾🔥🔥🔥🤎🤎🤎🌟✨✨✨🔥🔥🔥✨🌟👑👑,7d9acd2d7b4b4843,0,0,False,,2023-11-10 15:27:52+00:00,2023,2023-11-01,26,2940,8.049281314168377,1033,en,0.9999999999979141,True,211,36,1,False,False,False,False,False
Ugy-qh4-wOKczZcdRYJ4AaABAg,TdWEhMOrRpQ,"non sono italiano, imparo la lingua e ho trovato questa musica. questa è una delle più belle musiche che ho ascoltato sulla mia vita, sono in un cativo momento e mi porta pace.","non sono italiano, imparo la lingua e ho trovato questa musica. questa è una delle più belle musiche che ho ascoltato sulla mia vita, sono in un cativo momento e mi porta pace.",110c442b8e94a900,0,0,False,,2023-11-09 23:14:49+00:00,2023,2023-11-01,26,2939,8.046543463381246,1034,it,1.0,True,176,33,0,False,False,False,False,False
Ugwy8AoR8kYBT2tWw2x4AaABAg,TdWEhMOrRpQ,Він співав про УКРАЇНУ!,Він співав про УКРАЇНУ!,6b8047ec0b1ccfc4,0,0,False,,2023-11-09 14:17:24+00:00,2023,2023-11-01,26,2939,8.046543463381246,1034,ru,1.0,True,23,4,0,False,False,False,False,False
UgxXAQ5ysJ1mxGrkaPl4AaABAg,TdWEhMOrRpQ,"АХ  , КАК    ЖЕ  КРАСИВО  !!!❤❤❤❤❤","АХ , КАК ЖЕ КРАСИВО !!!❤❤❤",8a112111ef282dd3,3,0,False,,2023-11-09 05:39:19+00:00,2023,2023-11-01,26,2939,8.046543463381246,1035,ru,1.0,True,26,6,1,False,False,False,False,False
UgxNw8O0EyI6xw2otyF4AaABAg,TdWEhMOrRpQ,what a performance what a song INCREDIBLE! BRAVO!,what a performance what a song INCREDIBLE! BRAVO!,09e75c4c604eeb9a,3,1,False,,2023-11-07 21:00:25+00:00,2023,2023-11-01,26,2937,8.041067761806982,1036,en,0.5205524561464933,False,49,8,0,False,False,False,False,False
UgxNw8O0EyI6xw2otyF4AaABAg.9wpUsLRMi0n9x6AUJOY_Y6,TdWEhMOrRpQ,"Rome, Naples, Milan, Verona, and many other cities full of popular and unforgettable songs that leave you enchanted.","Rome, Naples, Milan, Verona, and many other cities full of popular and unforgettable songs that leave you enchanted.",476e8a0a05cfc92e,0,0,True,UgxNw8O0EyI6xw2otyF4AaABAg,2023-11-14 17:48:34+00:00,2023,2023-11-01,26,2944,8.060232717316905,1029,en,0.9748961854135348,True,116,18,0,False,False,False,False,False
UgyC7suN_xEWldF-aSx4AaABAg,TdWEhMOrRpQ,"Heaven...pure, pure heaven.","Heaven...pure, pure heaven.",5f983855660692eb,1,0,False,,2023-11-07 18:59:03+00:00,2023,2023-11-01,26,2937,8.041067761806982,1036,en,0.1958295352287668,False,27,3,0,False,False,False,False,False
UgyedKJwU-G_LsFmlPB4AaABAg,TdWEhMOrRpQ,its the fucking Catalina wine mixer,its the fucking Catalina wine mixer,6b1093f565156f08,0,0,False,,2023-11-07 15:58:04+00:00,2023,2023-11-01,26,2937,8.041067761806982,1036,en,0.31589805446242125,False,35,6,0,False,False,False,False,False
UgysyZIQ2HgWlbN5CYJ4AaABAg,TdWEhMOrRpQ,i will witness of this life performance,i will witness of this life performance,8d6f645b04c916f0,1,0,False,,2023-11-07 14:14:18+00:00,2023,2023-11-01,26,2937,8.041067761806982,1036,en,0.6974510642089933,True,39,7,0,False,False,False,False,False
Ugw4yP7w3kGC20XXHPN4AaABAg,TdWEhMOrRpQ,He's got a beautiful tenor quality; it's a blessing he can hear it. The Lord works in mysterious ways.,He's got a beautiful tenor quality; it's a blessing he can hear it. The Lord works in mysterious ways.,797e8cab43c7fc5b,12,0,False,,2023-11-07 09:01:13+00:00,2023,2023-11-01,26,2937,8.041067761806982,1037,en,0.8973101273964219,True,102,19,0,False,False,False,False,False
UgwklcmQvBu_qUetQHN4AaABAg,TdWEhMOrRpQ,"I love this song but I have no idea what he's saying, it's just beautiful","I love this song but I have no idea what he's saying, it's just beautiful",cb56bfa574012105,0,0,False,,2023-11-07 04:24:51+00:00,2023,2023-11-01,26,2937,8.041067761806982,1037,en,0.9073215105558122,True,73,15,0,False,False,False,False,False
Ugzr3df3DnhF-Ypqkr54AaABAg,TdWEhMOrRpQ,Adrea has worlds most beautiful male voice. He is a gift wich we need to take care of ❤,Adrea has worlds most beautiful male voice. He is a gift wich we need to take care of ❤,1690fc4ba74c2b8d,1,0,False,,2023-11-06 23:06:58+00:00,2023,2023-11-01,26,2936,8.038329911019849,1037,en,0.8335177947153569,True,87,19,1,False,False,False,False,False
UgwMfRKJyCV419sR7WB4AaABAg,TdWEhMOrRpQ,My favorite version of this song.,My favorite version of this song.,8ea6c72b20049c14,0,0,False,,2023-11-06 17:04:30+00:00,2023,2023-11-01,26,2936,8.038329911019849,1037,en,0.3773644221470338,False,33,6,0,False,False,False,False,False
Ugx89d1NvFaMVJFZ1UZ4AaABAg,TdWEhMOrRpQ,"Very nice song. Even if it is not in French, I always hear in it the French words “Racontez, partirons”.","Very nice song. Even if it is not in French, I always hear in it the French words “Racontez, partirons”.",110538ca003d36e4,0,0,False,,2023-11-06 14:21:40+00:00,2023,2023-11-01,26,2936,8.038329911019849,1037,en,0.6180646693059617,True,104,20,0,False,False,False,False,False
Ugx9FIFaMfwtoe8TefV4AaABAg,TdWEhMOrRpQ,Voice and song from heaven,Voice and song from heaven,bc31b2154c9bdd6e,1,0,False,,2023-11-05 17:13:19+00:00,2023,2023-11-01,26,2935,8.035592060232718,1038,en,0.35881543111368475,False,26,5,0,False,False,False,False,False
UgwsOiZPzQ1y_t7w2-V4AaABAg,TdWEhMOrRpQ,Canta muito  melhor cantor do mundo parabéns 🇧🇷🇧🇷🇧🇷,Canta muito melhor cantor do mundo parabéns 🇧🇷🇧🇷🇧🇷,978305fcb530a7c4,23,0,False,,2023-11-04 21:43:46+00:00,2023,2023-11-01,26,2934,8.032854209445585,1039,pt,0.9789830921123159,True,50,8,0,False,False,False,False,False
Ugx3i3c0EFP6Y7pPYdJ4AaABAg,TdWEhMOrRpQ,Muito linda!,Muito linda!,eecc4d1588bfbe6b,0,0,False,,2023-11-03 22:36:50+00:00,2023,2023-11-01,26,2933,8.030116358658454,1040,pt,0.565834655695033,False,12,2,0,False,False,False,False,False
UgwcEglVVakNhb5zAMp4AaABAg,TdWEhMOrRpQ,Uma das minhas músicas favoritas ❤,Uma das minhas músicas favoritas ❤,72ebccb3b26f1e38,1,0,False,,2023-11-03 16:41:54+00:00,2023,2023-11-01,26,2933,8.030116358658454,1040,pt,0.7427455126759887,True,34,6,1,False,False,False,False,False
Ugwq02uObKERKiAnep54AaABAg,TdWEhMOrRpQ,most perfect pitch I ever heard,most perfect pitch I ever heard,808d149789d93300,1,0,False,,2023-11-03 06:26:32+00:00,2023,2023-11-01,26,2933,8.030116358658454,1041,en,0.5573015808290577,True,31,6,0,False,False,False,False,False
UgwXVw7aOmasQvpcZeF4AaABAg,TdWEhMOrRpQ,Linda música italiana cantando pelo cantor André Bucelli.,Linda música italiana cantando pelo cantor André Bucelli.,662b8f591d3874b2,0,0,False,,2023-11-03 06:06:28+00:00,2023,2023-11-01,26,2933,8.030116358658454,1041,pt,0.6275226966310742,True,57,8,0,False,False,False,False,False
Ugzfr9tlTlRI-Meepth4AaABAg,TdWEhMOrRpQ,His voice is peaceful AF ❤😢,His voice is peaceful AF ❤😢,b06661e5afea5dce,5,0,False,,2023-11-02 22:38:43+00:00,2023,2023-11-01,26,2932,8.02737850787132,1041,en,0.7181290294903321,True,27,6,1,False,False,False,False,False
UgzZ1ItVkcoqN2QJ8bN4AaABAg,TdWEhMOrRpQ,When the night seems endless know that soon you'll see the Sun and the World will come with it.,When the night seems endless know that soon you'll see the Sun and the World will come with it.,df9547416b9d4e7d,1,0,False,,2023-11-02 22:23:41+00:00,2023,2023-11-01,26,2932,8.02737850787132,1041,en,0.9599529789475784,True,95,19,0,False,False,False,False,False
UgyitgD5xPPdiMRSMzh4AaABAg,TdWEhMOrRpQ,Dedico ao meu marido que hoje habita no céu 🙏❤️,Dedico ao meu marido que hoje habita no céu 🙏❤️,503b22636485c8e5,0,0,False,,2023-11-02 15:21:13+00:00,2023,2023-11-01,26,2932,8.02737850787132,1041,pt,0.7312531374336163,True,47,10,1,False,False,False,False,False
UgyI87X6u8JAV9_fLhZ4AaABAg,TdWEhMOrRpQ,Music to soothe the savage beast!,Music to soothe the savage beast!,a044469d23e6ae77,0,0,False,,2023-11-02 12:22:06+00:00,2023,2023-11-01,26,2932,8.02737850787132,1042,en,0.699846223493273,True,33,6,0,False,False,False,False,False
Ugx7Fwf9bAmgnsja8294AaABAg,TdWEhMOrRpQ,"In 1997 I was 15 years old. 26 years later I am watching this man singing and it is just like flying. The woman with the flute, wow,  now she has to be in her 50s but I think I have fallen in love with her instantly.","In 1997 I was 15 years old. 26 years later I am watching this man singing and it is just like flying. The woman with the flute, wow, now she has to be in her 50s but I think I have fallen in love with her instantly.",16a2dc1ea29f5391,51,0,False,,2023-11-02 11:03:34+00:00,2023,2023-11-01,26,2932,8.02737850787132,1042,en,1.0,True,215,47,0,False,False,False,False,False
Ugx5usE3Z0Q4cwXHOeV4AaABAg,TdWEhMOrRpQ,"""BOATS AND HOES""","""BOATS AND HOES""",ea800db792c57f08,0,0,False,,2023-11-02 09:26:00+00:00,2023,2023-11-01,26,2932,8.02737850787132,1042,en,0.422229591673658,False,16,3,0,False,False,False,False,False
UgzP1Czp-dZwqVluzRN4AaABAg,TdWEhMOrRpQ,Lindo ❤❤❤,Lindo ❤❤❤,42485ac1eca055ce,1,0,False,,2023-10-31 06:23:12+00:00,2023,2023-10-01,26,2930,8.021902806297057,1044,pt,0.2958545397541435,False,9,2,1,False,False,False,False,False
UgzIO4RslM6924k9VDN4AaABAg,TdWEhMOrRpQ,wow😮😢❤,wow😮😢❤,323784a0716ba015,0,0,False,,2023-10-30 20:31:53+00:00,2023,2023-10-01,26,2929,8.019164955509925,1044,pl,0.7715132668461951,False,6,1,1,False,False,False,False,False
UgzyE1o4joPPfbMMoP54AaABAg,TdWEhMOrRpQ,"When i hear this it give me great faith in humanity,   and that life is  a      beautiful , special gift.","When i hear this it give me great faith in humanity, and that life is a beautiful , special gift.",aa9990d2727a2c9f,1,0,False,,2023-10-30 09:46:13+00:00,2023,2023-10-01,26,2929,8.019164955509925,1045,en,0.953101125818405,True,97,20,0,False,False,False,False,False
UgzY43Jo0mNViYtYm1x4AaABAg,TdWEhMOrRpQ,Assistindo em Outubro de 2023 daqui para a vida toda,Assistindo em Outubro de 2023 daqui para a vida toda,75d194466d375c36,2,0,False,,2023-10-29 12:09:09+00:00,2023,2023-10-01,26,2928,8.016427104722792,1046,pt,0.892156871356198,True,52,10,0,False,False,False,False,False
Ugy5_WRFthpfse94ebl4AaABAg,TdWEhMOrRpQ,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤,e9cfc2bf65b885e8,0,0,False,,2023-10-29 09:36:32+00:00,2023,2023-10-01,26,2928,8.016427104722792,1046,en,0.0,False,3,1,1,True,False,False,False,False
UgwRZitpGImR2aOsPE54AaABAg,TdWEhMOrRpQ,"Cuando tengo la necesidad de volar, escucho este gran tema musical. Dios los bendiga.😊","Cuando tengo la necesidad de volar, escucho este gran tema musical. Dios los bendiga.😊",9c5b4b7576861c34,11,0,False,,2023-10-28 20:37:32+00:00,2023,2023-10-01,26,2927,8.013689253935661,1046,es,0.9819594964406583,True,86,14,1,False,False,False,False,False
UgyPYZnG-dJq_LvyMfB4AaABAg,TdWEhMOrRpQ,Bravo Bravisivo,Bravo Bravisivo,6077d24dbaf4854b,1,1,False,,2023-10-28 11:48:18+00:00,2023,2023-10-01,26,2927,8.013689253935661,1047,it,0.6356658213876576,False,15,2,0,False,False,False,False,False
UgyPYZnG-dJq_LvyMfB4AaABAg.9wPkjk1JYGd9wPkneZKhEm,TdWEhMOrRpQ,Bravisimo,Bravisimo,6077d24dbaf4854b,0,0,True,UgyPYZnG-dJq_LvyMfB4AaABAg,2023-10-28 11:48:50+00:00,2023,2023-10-01,26,2927,8.013689253935661,1047,it,0.24548634188520121,False,9,1,0,False,False,False,False,False
UgxhL_nPZXemL5lHfd94AaABAg,TdWEhMOrRpQ,ITS THE FUCKIN CATALINA WINE MIXER,ITS THE FUCKIN CATALINA WINE MIXER,8cfe37c8f5ba786d,0,0,False,,2023-10-27 19:39:36+00:00,2023,2023-10-01,26,2926,8.010951403148528,1047,en,0.2952826354480641,False,34,6,0,False,False,False,False,False
UgwdiiHAVLFKZ4FOjuF4AaABAg,TdWEhMOrRpQ,"Oh Cunty Party Gurl The beauty in his voice far exceeds the  simplistic content of the lyrics of the song which is simply  ""sailing away"" or  following some one that you love i.e.  ""I will follow him""","Oh Cunty Party Gurl The beauty in his voice far exceeds the simplistic content of the lyrics of the song which is simply ""sailing away"" or following some one that you love i.e. ""I will follow him""",2fe9e7ef16dfb6f5,0,0,False,,2023-10-27 09:21:31+00:00,2023,2023-10-01,26,2926,8.010951403148528,1048,en,1.0,True,196,37,0,False,False,False,False,False
Ugy9i5TmwvIJx-YcnIh4AaABAg,TdWEhMOrRpQ,Europeans are classy,Europeans are classy,8a689755d2bad656,1,0,False,,2023-10-27 05:09:44+00:00,2023,2023-10-01,26,2926,8.010951403148528,1048,en,0.37327886449692477,False,20,3,0,False,False,False,False,False
Ugynb5fizBwTvqdzZ7R4AaABAg,TdWEhMOrRpQ,😊😊😊,😊😊😊,19ae1efbe1ab2113,0,0,False,,2023-10-27 03:24:57+00:00,2023,2023-10-01,26,2926,8.010951403148528,1048,en,0.0,False,3,1,1,True,False,False,False,False
